4,-10,13,1,0.75942,0.59903,30.445,6,80,7145,129.1,0.17651,1.128,0,4.4106,13.694,129.1,16.546,32.879,47.367,59.923,70.687,79.856,87.635,94.217,99.774,104.46,108.41,111.73,114.52,116.86,118.83,120.49,121.88,123.04,124.02,124.84,125.53,126.1,126.59,126.99,127.33,127.62,127.86,128.06,128.23,128.37,128.49,128.59,128.67,128.74,128.8,128.84,128.89,128.92,128.95,128.97,128.99,129.01,129.02,129.04,129.05,129.05,129.06,129.07,129.07,129.08,129.08,129.08,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.09,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,129.1,NaN,20.5,74,NaN,NaN,NaN,60.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151,NaN,NaN,NaN,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111,3,52.25,111,0,413,49,153,108,67,0,0,0,0,0,0,0,176.44
7,-10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,492,172,275,222,78,0,176.44,0,0,0,0,0,176.44
2,-10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,176.44,321,94,188,137,73,0,0,0,0,0,0,0,176.44
7,-10,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.44,0,0,0,0,0,176.44
7,-10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,433,144,200,176,58,0,176.44,0,0,0,0,0,176.44
4,-10,18,6,0.36358,-0.27284,32.568,5,80,1.1234e+05,162.43,0.5,0.5807,0,0.72226,3.5924,162.43,94.499,124.45,140.28,149.28,154.55,157.68,159.56,160.69,161.38,161.79,162.04,162.19,162.29,162.34,162.38,162.4,162.41,162.42,162.42,162.42,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,162.43,NaN,124,141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,131,NaN,196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160,0.47653,123.05,160,12,404,138,184,163,38,0,0,0,0,0,0,0,176.44
4,-10,19,7,0.80615,0.74153,15.276,5,80,48963,167.36,0.5,10781,0,19.304,23.072,167.36,0,0,0,0,0,1.3222e-237,4.6021e-142,4.7433e-85,8.3378e-51,3.7179e-30,1.1232e-17,4.017e-10,1.5113e-05,0.0089607,0.42997,4.4955,18.661,44.241,74.678,102.59,124.37,139.78,150.05,156.63,160.77,163.33,164.91,165.87,166.45,166.81,167.03,167.16,167.24,167.29,167.32,167.33,167.34,167.35,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,167.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88,146,NaN,148,153.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165,1.8917,104.49,165,0,437,146,181,164,33,0,0,0,0,0,0,0,229.13
4,-10,20,8,-3.356e-08,-0.66667,81.057,6,80,1.215e+05,127.83,0.00014,4.9847e-08,0,-0,-0,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,127.83,NaN,NaN,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146,NaN,NaN,NaN,NaN,NaN,NaN,153,NaN,NaN,0,NaN,NaN,155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153,-0.04,155.08,153,0,335,130,176,153,37,0,0,0,0,0,0,0,281.82
2,-10,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,304.02,392,141,176,157,32,0,0,0,0,0,0,0,304.02
2,-10,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,326.21,447,127,179,154,56,0,0,0,0,0,0,0,326.21
